name,state,code,value,lat,id
Allen County,OH,104425,5450000,52.19,USA.OH.Allen County
Ashland County,OH,53213,1530000,28.75,USA.OH.Ashland County
Ashtabula County,OH,98632,4320000,43.8,USA.OH.Ashtabula County
Athens County,OH,65886,3300000,50.09,USA.OH.Athens County
Auglaize County,OH,45876,2370000,51.66,USA.OH.Auglaize County
Belmont County,OH,69154,2740000,39.62,USA.OH.Belmont County
Brown County,OH,43839,2200000,50.18,USA.OH.Brown County
Butler County,OH,376353,20280000,53.89,USA.OH.Butler County
Carroll County,OH,27811,460000,16.54,USA.OH.Carroll County
Champaign County,OH,38986,1120000,28.73,USA.OH.Champaign County
Clark County,OH,135959,11320000,83.26,USA.OH.Clark County
Clermont County,OH,201972,12000000,59.41,USA.OH.Clermont County
Clinton County,OH,41917,680000,16.22,USA.OH.Clinton County
Columbiana County,OH,104806,6430000,61.35,USA.OH.Columbiana County
Coshocton County,OH,36569,2770000,75.75,USA.OH.Coshocton County
Crawford County,OH,42306,1520000,35.93,USA.OH.Crawford County
Cuyahoga County,OH,1255921,88980000,70.85,USA.OH.Cuyahoga County
Darke County,OH,52076,2100000,40.33,USA.OH.Darke County
Defiance County,OH,38352,850000,22.16,USA.OH.Defiance County
Delaware County,OH,193013,14740000,76.37,USA.OH.Delaware County
Erie County,OH,75550,3240000,42.89,USA.OH.Erie County
Fairfield County,OH,151408,3220000,21.27,USA.OH.Fairfield County
Fayette County,OH,28679,1210000,42.19,USA.OH.Fayette County
Franklin County,OH,1251722,63890000,51.04,USA.OH.Franklin County
Fulton County,OH,42537,460000,10.81,USA.OH.Fulton County
Gallia County,OH,30142,2260000,74.98,USA.OH.Gallia County
Geauga County,OH,94102,440000,4.68,USA.OH.Geauga County
Greene County,OH,164427,7180000,43.67,USA.OH.Greene County
Guernsey County,OH,39258,3490000,88.9,USA.OH.Guernsey County
Hamilton County,OH,807598,45900000,56.84,USA.OH.Hamilton County
Hancock County,OH,75573,3950000,52.27,USA.OH.Hancock County
Hardin County,OH,31682,1340000,42.3,USA.OH.Hardin County
Harrison County,OH,15450,480000,31.07,USA.OH.Harrison County
Henry County,OH,27816,1210000,43.5,USA.OH.Henry County
Highland County,OH,43026,1450000,33.7,USA.OH.Highland County
Hocking County,OH,28491,1000000,35.1,USA.OH.Hocking County
Holmes County,OH,43909,770000,17.54,USA.OH.Holmes County
Huron County,OH,58468,3660000,62.6,USA.OH.Huron County
Jackson County,OH,32595,760000,23.32,USA.OH.Jackson County
Jefferson County,OH,67347,4380000,65.04,USA.OH.Jefferson County
Knox County,OH,61061,2790000,45.69,USA.OH.Knox County
Lake County,OH,229245,13580000,59.24,USA.OH.Lake County
Lawrence County,OH,61108,4400000,72,USA.OH.Lawrence County
Licking County,OH,170570,6290000,36.88,USA.OH.Licking County
Logan County,OH,45386,1820000,40.1,USA.OH.Logan County
Lorain County,OH,305147,16120000,52.83,USA.OH.Lorain County
Lucas County,OH,433689,35840000,82.64,USA.OH.Lucas County
Madison County,OH,44093,1480000,33.56,USA.OH.Madison County
Mahoning County,OH,231900,2800000,12.07,USA.OH.Mahoning County
Marion County,OH,65355,3070000,46.97,USA.OH.Marion County
Medina County,OH,176395,1200000,6.8,USA.OH.Medina County
Meigs County,OH,23256,1400000,60.2,USA.OH.Meigs County
Mercer County,OH,40968,1610000,39.3,USA.OH.Mercer County
Miami County,OH,104223,3810000,36.56,USA.OH.Miami County
Monroe County,OH,14409,700000,48.58,USA.OH.Monroe County
Montgomery County,OH,532258,24340000,45.73,USA.OH.Montgomery County
Morgan County,OH,14777,220000,14.89,USA.OH.Morgan County
Morrow County,OH,35074,330000,9.41,USA.OH.Morrow County
Muskingum County,OH,86290,4050000,46.93,USA.OH.Muskingum County
Noble County,OH,14325,830000,57.94,USA.OH.Noble County
Ottawa County,OH,40876,3660000,89.54,USA.OH.Ottawa County
Paulding County,OH,18976,1050000,55.33,USA.OH.Paulding County
Perry County,OH,35985,770000,21.4,USA.OH.Perry County
Pickaway County,OH,56998,2380000,41.76,USA.OH.Pickaway County
Pike County,OH,28217,1420000,50.32,USA.OH.Pike County
Portage County,OH,162275,14030000,86.46,USA.OH.Portage County
Preble County,OH,41328,1660000,40.17,USA.OH.Preble County
Putnam County,OH,34042,1390000,40.83,USA.OH.Putnam County
Richland County,OH,121707,7220000,59.32,USA.OH.Richland County
Ross County,OH,77170,4740000,61.42,USA.OH.Ross County
Sandusky County,OH,59678,3550000,59.48,USA.OH.Sandusky County
Scioto County,OH,76825,4300000,55.97,USA.OH.Scioto County
Seneca County,OH,55610,1390000,25,USA.OH.Seneca County
Shelby County,OH,48901,1610000,32.92,USA.OH.Shelby County
Stark County,OH,375165,17350000,46.25,USA.OH.Stark County
Summit County,OH,541968,8310000,15.33,USA.OH.Summit County
Trumbull County,OH,203750,17260000,84.71,USA.OH.Trumbull County
Tuscarawas County,OH,92916,7510000,80.83,USA.OH.Tuscarawas County
Union County,OH,54277,730000,13.45,USA.OH.Union County
Van Wert County,OH,28561,800000,28.01,USA.OH.Van Wert County
Vinton County,OH,13048,140000,10.73,USA.OH.Vinton County
Warren County,OH,224469,10850000,48.34,USA.OH.Warren County
Washington County,OH,61111,5570000,91.14,USA.OH.Washington County
Wayne County,OH,116062,4270000,36.79,USA.OH.Wayne County
Williams County,OH,37120,1360000,36.64,USA.OH.Williams County
Wood County,OH,129729,1460000,11.25,USA.OH.Wood County
Wyandot County,OH,22243,620000,27.87,USA.OH.Wyandot County
Adair County,OK,22004,1040000,47.26,USA.OK.Adair County
Alfalfa County,OK,5867,350000,59.65,USA.OK.Alfalfa County
Atoka County,OK,13793,990000,71.78,USA.OK.Atoka County
Beaver County,OK,5427,230000,42.38,USA.OK.Beaver County
Beckham County,OK,23768,1380000,58.06,USA.OK.Beckham County
Blaine County,OK,9833,670000,68.14,USA.OK.Blaine County
Bryan County,OK,44883,3050000,67.95,USA.OK.Bryan County
Caddo County,OK,29343,1540000,52.48,USA.OK.Caddo County
Canadian County,OK,133378,4000000,29.99,USA.OK.Canadian County
Carter County,OK,48688,3590000,73.73,USA.OK.Carter County
Cherokee County,OK,48446,2830000,58.41,USA.OK.Cherokee County
Choctaw County,OK,14997,860000,57.34,USA.OK.Choctaw County
Cimarron County,OK,2215,150000,67.69,USA.OK.Cimarron County
Cleveland County,OK,274457,11350000,41.35,USA.OK.Cleveland County
Coal County,OK,5651,330000,58.4,USA.OK.Coal County
Comanche County,OK,124648,9100000,73.01,USA.OK.Comanche County
Cotton County,OK,5996,380000,63.38,USA.OK.Cotton County
Craig County,OK,14818,1020000,68.84,USA.OK.Craig County
Creek County,OK,70892,4500000,63.48,USA.OK.Creek County
Custer County,OK,29744,1720000,57.83,USA.OK.Custer County
Delaware County,OK,41458,2120000,51.13,USA.OK.Delaware County
Dewey County,OK,4995,210000,42.04,USA.OK.Dewey County
Ellis County,OK,4231,190000,44.91,USA.OK.Ellis County
Garfield County,OK,63568,4300000,67.64,USA.OK.Garfield County
Garvin County,OK,27755,1730000,62.33,USA.OK.Garvin County
Grady County,OK,54648,2450000,44.83,USA.OK.Grady County
Grant County,OK,4523,320000,70.75,USA.OK.Grant County
Greer County,OK,6070,400000,65.9,USA.OK.Greer County
Harmon County,OK,2788,210000,75.32,USA.OK.Harmon County
Harper County,OK,3753,260000,69.26,USA.OK.Harper County
Haskell County,OK,12845,470000,36.59,USA.OK.Haskell County
Hughes County,OK,13735,960000,69.89,USA.OK.Hughes County
Jackson County,OK,25574,710000,27.76,USA.OK.Jackson County
Jefferson County,OK,6276,480000,76.48,USA.OK.Jefferson County
Johnston County,OK,10980,750000,68.31,USA.OK.Johnston County
Kay County,OK,45366,3430000,75.61,USA.OK.Kay County
Kingfisher County,OK,15584,690000,44.28,USA.OK.Kingfisher County
Kiowa County,OK,9144,490000,53.59,USA.OK.Kiowa County
Latimer County,OK,10482,720000,68.68,USA.OK.Latimer County
Le Flore County,OK,49605,3750000,75.6,USA.OK.Le Flore County
Lincoln County,OK,35042,1290000,36.81,USA.OK.Lincoln County
Logan County,OK,45996,1960000,42.61,USA.OK.Logan County
Love County,OK,9870,690000,69.91,USA.OK.Love County
McClain County,OK,38066,1790000,47.02,USA.OK.McClain County
McCurtain County,OK,33048,2210000,66.87,USA.OK.McCurtain County
McIntosh County,OK,19990,1420000,71.04,USA.OK.McIntosh County
Major County,OK,7771,330000,42.47,USA.OK.Major County
Marshall County,OK,16232,1220000,75.16,USA.OK.Marshall County
Mayes County,OK,40887,3000000,73.37,USA.OK.Mayes County
Murray County,OK,13936,970000,69.6,USA.OK.Murray County
Muskogee County,OK,69699,5480000,78.62,USA.OK.Muskogee County
Noble County,OK,11554,720000,62.32,USA.OK.Noble County
Nowata County,OK,10539,620000,58.83,USA.OK.Nowata County
Okfuskee County,OK,12181,790000,64.86,USA.OK.Okfuskee County
Oklahoma County,OK,776863,53350000,68.67,USA.OK.Oklahoma County
Okmulgee County,OK,39187,2980000,76.05,USA.OK.Okmulgee County
Osage County,OK,47887,2550000,53.25,USA.OK.Osage County
Ottawa County,OK,31980,1750000,54.72,USA.OK.Ottawa County
Pawnee County,OK,16436,890000,54.15,USA.OK.Pawnee County
Payne County,OK,80850,5620000,69.51,USA.OK.Payne County
Pittsburg County,OK,44610,3390000,75.99,USA.OK.Pittsburg County
Pontotoc County,OK,38194,2550000,66.76,USA.OK.Pontotoc County
Pottawatomie County,OK,71875,3410000,47.44,USA.OK.Pottawatomie County
Pushmataha County,OK,11183,790000,70.64,USA.OK.Pushmataha County
Roger Mills County,OK,3788,160000,42.24,USA.OK.Roger Mills County
Rogers County,OK,90802,5670000,62.44,USA.OK.Rogers County
Seminole County,OK,25548,1360000,53.23,USA.OK.Seminole County
Sequoyah County,OK,41153,3120000,75.81,USA.OK.Sequoyah County
Stephens County,OK,44581,2980000,66.84,USA.OK.Stephens County
Texas County,OK,21489,1640000,76.32,USA.OK.Texas County
Tillman County,OK,7515,520000,69.19,USA.OK.Tillman County
Tulsa County,OK,639242,47330000,74.04,USA.OK.Tulsa County
Wagoner County,OK,76559,4620000,60.35,USA.OK.Wagoner County
Washington County,OK,52021,3270000,62.86,USA.OK.Washington County
Washita County,OK,11661,700000,60.03,USA.OK.Washita County
Woods County,OK,9304,580000,62.34,USA.OK.Woods County
Woodward County,OK,21559,1530000,70.97,USA.OK.Woodward County
Baker County,OR,16004,2160000,134.96,USA.OR.Baker County
Benton County,OR,87572,6660000,76.05,USA.OR.Benton County
Clackamas County,OR,401515,30330000,75.54,USA.OR.Clackamas County
Clatsop County,OR,37830,6800000,179.75,USA.OR.Clatsop County
Columbia County,OR,49600,3160000,63.71,USA.OR.Columbia County
Coos County,OR,63121,3380000,53.55,USA.OR.Coos County
Crook County,OR,21630,1240000,57.33,USA.OR.Crook County
Curry County,OR,22483,1950000,86.73,USA.OR.Curry County
Deschutes County,OR,175268,26150000,149.2,USA.OR.Deschutes County
Douglas County,OR,107685,9450000,87.76,USA.OR.Douglas County
Gilliam County,OR,1859,370000,199.03,USA.OR.Gilliam County
Grant County,OR,7185,630000,87.68,USA.OR.Grant County
Harney County,OR,7200,1100000,152.78,USA.OR.Harney County
Hood River County,OR,23136,2480000,107.19,USA.OR.Hood River County
Jackson County,OR,212567,25830000,121.51,USA.OR.Jackson County
Jefferson County,OR,22666,2760000,121.77,USA.OR.Jefferson County
Josephine County,OR,84745,4750000,56.05,USA.OR.Josephine County
Klamath County,OR,66016,6960000,105.43,USA.OR.Klamath County
Lake County,OR,7829,1000000,127.73,USA.OR.Lake County
Lane County,OR,362895,22310000,61.48,USA.OR.Lane County
Lincoln County,OR,47038,6010000,127.77,USA.OR.Lincoln County
Linn County,OR,120547,11310000,93.82,USA.OR.Linn County
Malheur County,OR,30380,4360000,143.52,USA.OR.Malheur County
Marion County,OR,330700,41080000,124.22,USA.OR.Marion County
Morrow County,OR,11190,1930000,172.48,USA.OR.Morrow County
Multnomah County,OR,790294,47260000,59.8,USA.OR.Multnomah County
Polk County,OR,79391,3760000,47.36,USA.OR.Polk County
Sherman County,OR,1680,310000,184.52,USA.OR.Sherman County
Tillamook County,OR,25653,3090000,120.45,USA.OR.Tillamook County
Umatilla County,OR,76531,9760000,127.53,USA.OR.Umatilla County
Union County,OR,25790,2730000,105.85,USA.OR.Union County
Wallowa County,OR,6856,920000,134.19,USA.OR.Wallowa County
Wasco County,OR,25775,4059999,157.52,USA.OR.Wasco County
Washington County,OR,574326,52290000,91.05,USA.OR.Washington County
Wheeler County,OR,1358,110000,81,USA.OR.Wheeler County
Yamhill County,OR,102658,6980000,67.99,USA.OR.Yamhill County
Adams County,PA,102295,2500000,24.44,USA.PA.Adams County
Allegheny County,PA,1230458,63650000,51.73,USA.PA.Allegheny County
Armstrong County,PA,67051,2150000,32.06,USA.PA.Armstrong County
Beaver County,PA,168870,7650000,45.3,USA.PA.Beaver County
Bedford County,PA,48586,1000000,20.58,USA.PA.Bedford County
Berks County,PA,415270,13960000,33.62,USA.PA.Berks County
Blair County,PA,125592,5680000,45.23,USA.PA.Blair County
Bradford County,PA,61281,1620000,26.44,USA.PA.Bradford County
Bucks County,PA,627367,30490000,48.6,USA.PA.Bucks County
Butler County,PA,186817,6480000,34.69,USA.PA.Butler County
Cambria County,PA,136411,5980000,43.84,USA.PA.Cambria County
Cameron County,PA,4732,170000,35.93,USA.PA.Cameron County
Carbon County,PA,63960,2040000,31.89,USA.PA.Carbon County
Centre County,PA,160580,10770000,67.07,USA.PA.Centre County
Chester County,PA,515938,15380000,29.81,USA.PA.Chester County
Clarion County,PA,39498,860000,21.77,USA.PA.Clarion County
Clearfield County,PA,80994,2730000,33.71,USA.PA.Clearfield County
Clinton County,PA,39441,1530000,38.79,USA.PA.Clinton County
Columbia County,PA,66672,1740000,26.1,USA.PA.Columbia County
Crawford County,PA,86484,2140000,24.74,USA.PA.Crawford County
Cumberland County,PA,246338,8650000,35.11,USA.PA.Cumberland County
Dauphin County,PA,272983,12640000,46.3,USA.PA.Dauphin County
Delaware County,PA,563894,24200000,42.92,USA.PA.Delaware County
Elk County,PA,30872,1860000,60.25,USA.PA.Elk County
Erie County,PA,278045,11890000,42.76,USA.PA.Erie County
Fayette County,PA,133628,5980000,44.75,USA.PA.Fayette County
Forest County,PA,7410,70000,9.45,USA.PA.Forest County
Franklin County,PA,153638,5410000,35.21,USA.PA.Franklin County
Fulton County,PA,14629,160000,10.94,USA.PA.Fulton County
Greene County,PA,37519,1340000,35.72,USA.PA.Greene County
Huntingdon County,PA,45668,1190000,26.06,USA.PA.Huntingdon County
Indiana County,PA,86966,2290000,26.33,USA.PA.Indiana County
Jefferson County,PA,44430,1090000,24.53,USA.PA.Jefferson County
Juniata County,PA,24737,390000,15.77,USA.PA.Juniata County
Lackawanna County,PA,211917,8020000,37.85,USA.PA.Lackawanna County
Lancaster County,PA,536624,15410000,28.72,USA.PA.Lancaster County
Lawrence County,PA,88082,2890000,32.81,USA.PA.Lawrence County
Lebanon County,PA,137067,4220000,30.79,USA.PA.Lebanon County
Lehigh County,PA,360685,21830000,60.52,USA.PA.Lehigh County
Luzerne County,PA,318449,14810000,46.51,USA.PA.Luzerne County
Lycoming County,PA,116047,4170000,35.93,USA.PA.Lycoming County
McKean County,PA,42412,1720000,40.55,USA.PA.McKean County
Mercer County,PA,114234,3310000,28.98,USA.PA.Mercer County
Mifflin County,PA,46500,1320000,28.39,USA.PA.Mifflin County
Monroe County,PA,166397,3800000,22.84,USA.PA.Monroe County
Montgomery County,PA,819263,37450000,45.71,USA.PA.Montgomery County
Montour County,PA,18557,660000,35.57,USA.PA.Montour County
Northampton County,PA,300813,14070000,46.77,USA.PA.Northampton County
Northumberland County,PA,93246,3880000,41.61,USA.PA.Northumberland County
Perry County,PA,45685,800000,17.51,USA.PA.Perry County
Philadelphia County,PA,1567442,69900000,44.59,USA.PA.Philadelphia County
Pike County,PA,55949,1600000,28.6,USA.PA.Pike County
Potter County,PA,17093,360000,21.06,USA.PA.Potter County
Schuylkill County,PA,144590,6010000,41.57,USA.PA.Schuylkill County
Snyder County,PA,40444,1030000,25.47,USA.PA.Snyder County
Somerset County,PA,75521,2200000,29.13,USA.PA.Somerset County
Sullivan County,PA,6327,50000,7.9,USA.PA.Sullivan County
Susquehanna County,PA,41666,570000,13.68,USA.PA.Susquehanna County
Tioga County,PA,41876,810000,19.34,USA.PA.Tioga County
Union County,PA,44953,780000,17.35,USA.PA.Union County
Venango County,PA,53119,2490000,46.88,USA.PA.Venango County
Warren County,PA,40396,990000,24.51,USA.PA.Warren County
Washington County,PA,208261,8790000,42.21,USA.PA.Washington County
Wayne County,PA,51198,1170000,22.85,USA.PA.Wayne County
Westmoreland County,PA,357955,16110000,45.01,USA.PA.Westmoreland County
Wyoming County,PA,27800,460000,16.55,USA.PA.Wyoming County
York County,PA,442866,14880000,33.6,USA.PA.York County
county,parentId,size,groundwater_per_day,gal_per_capita,id
Adjuntas Municipio,PR,18579,1800000,96.88,USA.PR.Adjuntas Municipio
Aguada Municipio,PR,39530,5430000,137.36,USA.PR.Aguada Municipio
Aguadilla Municipio,PR,55803,7510000,134.58,USA.PR.Aguadilla Municipio
Aguas Buenas Municipio,PR,26915,2400000,89.17,USA.PR.Aguas Buenas Municipio
Aibonito Municipio,PR,24040,1920000,79.87,USA.PR.Aibonito Municipio
Anasco Municipio,PR,27989,2700000,96.47,USA.PR.Anasco Municipio
Arecibo Municipio,PR,89648,12640000,141,USA.PR.Arecibo Municipio
Arroyo Municipio,PR,18546,1820000,98.13,USA.PR.Arroyo Municipio
Barceloneta Municipio,PR,24650,3080000,124.95,USA.PR.Barceloneta Municipio
Barranquitas Municipio,PR,29323,2260000,77.07,USA.PR.Barranquitas Municipio
Bayamon Municipio,PR,189159,14900000,78.77,USA.PR.Bayamon Municipio
Cabo Rojo Municipio,PR,49762,4950000,99.47,USA.PR.Cabo Rojo Municipio
Caguas Municipio,PR,134481,13900000,103.36,USA.PR.Caguas Municipio
Camuy Municipio,PR,32995,3110000,94.26,USA.PR.Camuy Municipio
Canovanas Municipio,PR,46972,3720000,79.2,USA.PR.Canovanas Municipio
Carolina Municipio,PR,161884,13250000,81.85,USA.PR.Carolina Municipio
Catano Municipio,PR,25641,2040000,79.56,USA.PR.Catano Municipio
Cayey Municipio,PR,45490,3780000,83.1,USA.PR.Cayey Municipio
Ceiba Municipio,PR,12218,1490000,121.95,USA.PR.Ceiba Municipio
Ciales Municipio,PR,17349,2160000,124.5,USA.PR.Ciales Municipio
Cidra Municipio,PR,41225,2450000,59.43,USA.PR.Cidra Municipio
Coamo Municipio,PR,39861,3330000,83.54,USA.PR.Coamo Municipio
Comerio Municipio,PR,19983,2069999,103.59,USA.PR.Comerio Municipio
Corozal Municipio,PR,35037,3190000,91.05,USA.PR.Corozal Municipio
Culebra Municipio,PR,1806,140000,77.52,USA.PR.Culebra Municipio
Dorado Municipio,PR,37878,5650000,149.16,USA.PR.Dorado Municipio
Fajardo Municipio,PR,33102,4600000,138.96,USA.PR.Fajardo Municipio
Florida Municipio,PR,12187,1660000,136.2,USA.PR.Florida Municipio
Guanica Municipio,PR,17386,2360000,135.74,USA.PR.Guanica Municipio
Guayama Municipio,PR,42721,3610000,84.5,USA.PR.Guayama Municipio
Guayanilla Municipio,PR,19604,2370000,120.89,USA.PR.Guayanilla Municipio
Guaynabo Municipio,PR,90878,7240000,79.67,USA.PR.Guaynabo Municipio
Gurabo Municipio,PR,47265,3750000,79.34,USA.PR.Gurabo Municipio
Hatillo Municipio,PR,41047,5230000,127.41,USA.PR.Hatillo Municipio
Hormigueros Municipio,PR,16477,1620000,98.31,USA.PR.Hormigueros Municipio
Humacao Municipio,PR,54827,4179999,76.24,USA.PR.Humacao Municipio
Isabela Municipio,PR,43398,3590000,82.72,USA.PR.Isabela Municipio
Jayuya Municipio,PR,15328,1800000,117.43,USA.PR.Jayuya Municipio
Juana Diaz Municipio,PR,48060,5790000,120.47,USA.PR.Juana Diaz Municipio
Juncos Municipio,PR,39754,2400000,60.37,USA.PR.Juncos Municipio
Lajas Municipio,PR,23935,2040000,85.23,USA.PR.Lajas Municipio
Lares Municipio,PR,27372,3100000,113.25,USA.PR.Lares Municipio
Las Marias Municipio,PR,8881,1110000,124.99,USA.PR.Las Marias Municipio
Las Piedras Municipio,PR,38290,2590000,67.64,USA.PR.Las Piedras Municipio
